"IDMonument","MonNumber","MonName","IDMonType","IDState","IDRegion","MonDescription","MonLength","MonWide","MonSquare","MonLayer","IDSquareType","IDSoilType","IDWaterType","IDRiverReliefType","IDLocalReliefForm","MonDateToTheFort","IDArrangementType","FerrousMetallurgy","NonferrousMetallurgy","Agriculture","IDMapNumber","IDCurrentState","Active","Location Specified","MonTatarCodeNumber","IDMonCultureBelonging","AnotherCultureLayers","MonDecimalLatitude","MonDecimalLongitude","MonLatitude","MonLongitude"
"1208","672","Торновое II","2","2","50","В 2,5 км к ВСВ от с. Торновое, по З сторону от грутновой дороги от с. Рождествено к Жигулевским горам.
[У Дубмана-Мышкина - III Торновское селище].","300","120","36000","50","4",,"5","4","4","false","2","false","false","false","174",,"true","true",,"593","593","53.276225","49.999211111"," 53° 16' 34"""," 49° 59' 57"""
"1209","368","Троицко-Урайский","4","3","34","На территории Троицко-Урайского I селища.",,,,,,,"2","5","1","false","2","false","false","false","133",,"true","false",,"594","594","55.465636111","50.205030556"," 55° 27' 56"""," 50° 12' 18"""
"1210","110","Троицко-Урайское I (Широкая Гора)","1","3","34","В 2,5 км к ЗСЗ от с. Троицкий Урай (пр.б.р. Камы), на мысу между оврагами.
55,4639 50,2051
55,4628 50,2139","120","80","9600","35","2",,"2","5","5","false","2","true","true","true","133",,"true","true",,"595","595","55.463288889","50.205813889"," 55° 27' 48"""," 50° 12' 21"""
"1211","111","Троицко-Урайское I","2","3","34","К C, за валом Троицко-Урайского I  городища, на широкой площадке мыса. [У П.Н. Старостина - Троицко-Урайское селище].","150","140","21000",,"3",,"2","5","1","true","2","false","false","false","133",,"true","false",,"596","596","55.464841667","50.205888889"," 55° 27' 53"""," 50° 12' 21"""
"1212","112","Троицко-Урайское II","1","3","34","В 60-70 м к В от Троицко-Урайского I  городища, на узком мысу надлуговой террасы, между оврагами.
55,4634 50,2076
55,4631 50,2078
55,4626 50,2076
55,4631 50,2073","80","15","1200","30","2",,"2","1","5","false","2","false","false","false","133",,"true","true",,"597","597","55.4634","50.2076"," 55° 27' 48"""," 50° 12' 27"""
"1213","369","Троицко-Урайское II","2","3","34","У подножия Троицко-Урайского городища, на краю надлуговой террасы, подходящей к реке в виде тупого мыса.","160","150","24000",,"3",,"2","3","11","true","2","false","false","false","133",,"true","false",,"598","598","55.461972222","50.206402778"," 55° 27' 43"""," 50° 12' 23"""
"1214","370","Троицко-Урайское III","2","3","34","На мысу надлуговой террасы, под Троицко-Урайским II городищем. Площадка с З и В сторон ограничена овражками, с Ю - рекой.",,,,"20",,,"2","3","11","true","2","false","false","false","133",,"true","false",,"599","599","55.461936111","50.208377778"," 55° 27' 43"""," 50° 12' 30"""
"1215","325","Тубинское I","2","3","30","В 0,8—0,9 км к СВ  от с. Туба (л.б.р. Зай), на краю высокой террасы, на правом берегу р. Зай.","160","50","8000","8","2",,"2","7","3","false","3","false","false","false","136",,"true","false",,"600","600","55.476391667","51.764866667"," 55° 28' 35"""," 51° 45' 54"""
"1216","383","Тубинское II","2","3","30","В 0,8 км к ЮЮЗ от с. Туба, на краю террасы высотой 50 м.","160","150","24000",,"3",,"2","7","1","false","3","false","false","false","136",,"true","false",,"601","601","55.462563889","51.764969444"," 55° 27' 45"""," 51° 45' 54"""
"1217","168","Тюгульбаевское I","2","3","37","В 2 км к СВ от д. Тат-Тюгульбаево, на правом берегу р. Бездны, на краю надлуговой террасы [В Археологической карте Татарстана - Татарско-Тюгульбаевское].",,,,,,,"2","3","1","false","3","false","false","false","151",,"true","false",,"602","602","54.8237","49.65435"," 54° 49' 25"""," 49° 39' 16"""
"1218","169","Тюгульбаевское II","2","3","37","В 1 км к В от д. Русское Тюгульбаево, на правом берегу р. Бездны, на краю надлуговой террасы [В Археологической карте Татарстана - Русско-Тюгульбаевское I селище].",,,,,,,"2","3","1","false","3","false","false","false","151",,"true","false",,"603","603","54.808772222","49.669113889"," 54° 48' 32"""," 49° 40' 9"""
"1219","8","Тюкашинское","3","3","38","В 1,2 км к В от д. Тюкаши (пр.б.р. Волги), на мысу между берегом реки и оврагом.",,,,,,,"6","1","8","false","1","false","false","false","149",,"true","false","3205","604","604","54.670383333","48.594405556"," 54° 40' 13"""," 48° 35' 40"""
"1220","246","Тюрнясевское  I","2","3","32","В 0,8 км к С от с. Тюрнясево (л.б.р. Б. Сульча), на невысоком мысу надлуговой террасы.","200","100","20000",,"3",,"2","3","7","false","3","false","false","false","161",,"true","false",,"605","605","54.602627778","50.583688889"," 54° 36' 9"""," 50° 35' 1"""
"1221","247","Тюрнясевское II","2","3","32","В 0,6 км к С от центральной усадьбы совхоза ""Тюрнясевский"", на краю надлуговой террасы, подходящей к низине в виде невысокого мыса.","125","90","11250",,"3",,"2","3","7","false","3","false","false","false","161",,"true","false",,"606","606","54.60545","50.597658333"," 54° 36' 20"""," 50° 35' 52"""
"1222","501","Тюрнясевское II","3","3","32","В 0,2 км к СЗ от Тюрнясевского II селища.",,,,,,,"2","1","1","false","3","false","false","false","161",,"true","false",,"607","607","54.607825","50.596091667"," 54° 36' 28"""," 50° 35' 46"""
"1223","201","Тяжбердинское I","2","3","6","В 400 м к Ю от д. Тяжбердино, на З склоне оврага, в котором течет р. Красный Ахтай.",,,,,,,"2","6","1","false","3","false","false","false","151",,"true","false",,"608","608","54.850261111","49.923041667"," 54° 51' 1"""," 49° 55' 23"""
"1224","202","Тяжбердинское II","2","3","6","В 0,5 км к Ю от дер. Тяжбердино, на правом берегу оврага, в котором течет ручей Красный Ахтай.",,,,,,,"2","6","1","false","3","false","false","false","151",,"true","false",,"609","609","54.847294444","49.928363889"," 54° 50' 50"""," 49° 55' 42"""
"1225","425","У Пичкасского рыбопитомника","2","3","37","В 0,4 км к СВ от Пичкасского рыбопитомника, на мысу надлуговой террасы, между двумя оврагами.",,,,"45",,,"2","3","8","false","3","false","false","false","142",,"true","false",,"610","610","55.1257","49.536861111"," 55° 7' 33"""," 49° 32' 13"""
"1226","572","Ульяновск I","2","4","83","На Венце, против общежития УГПИ, на территории сквера и ниже, на мысу вдоль спуска к Волге.",,,,,,,"6","5","1","false","4","false","true","false","164",,"true","false",,"611","611","54.320658333","48.407916667"," 54° 19' 14"""," 48° 24' 29"""
"1227","554","Ульяновск II","2","4","83","На расстоянии около 1 км к СВ от 337 квартала г. Ульяновска (против стрельбища), на узком мысу, волжского коренного берега, плавно спускающемся к Куйбышевскому вдхр. и ограниченном с С оврагом.",,,"500",,"2",,"3","6","8","false","4","false","false","false","156",,"true","false",,"612","612","54.359652778","48.391858333"," 54° 21' 35"""," 48° 23' 31"""
"1228","243","Ульяновское I","2","3","41","В 0,3 км к СЗ от д. Ульяновки, на краю надлуговой террасы, 10-11 м над поймой.","70","50","3500",,"2",,"2","3","8","false","3","false","true","false","154",,"true","false",,"613","613","54.728236111","51.236308333"," 54° 43' 42"""," 51° 14' 11"""
"1229","244","Ульяновское II","2","3","41","В 0,2 км к С от д. Ульяновки (пр.б.р. Б. Сульча), на мысу коренной террасы правого берега реки, 8-9 м над поймой.","110","70","7700",,"2",,"2","3","1","false","3","false","false","false","154",,"true","false",,"614","614","54.731902778","51.244719444"," 54° 43' 55"""," 51° 14' 41"""
"1230","579","Уркина Гора","2","2","65","В небольшой долине у подножия Уркиной Горы, на правом берегу р. Усы, недалеко от ее устья, близ д. Жигулиха. От реки с З на В площадку пересекают небольшие, но глубокие овраги.","200","150","30000",,"3",,"2","1","1","false","1","false","false","false","1",,"true","false",,"615","615",,,,
"1231","144","Урнякское","1","3","90","В 2 км к СЗ от с. Урняк,  на левом берегу Волги. На высоком мысу между оврагами, в урочище ""Городок"".",,,"1250",,"2",,"3","5","5","false","4","false","false","false","149",,"true","false",,"616","616","54.918161111","48.932780556"," 54° 55' 5"""," 48° 55' 58"""
"1232","300","Урнякское I","2","3","32","В 1,2 км к З от д. Урняк (л.б.р. Б. Черемшан), на мысу между краем террасы и двумя оврагами, вытянутыми с С на Ю.","200","175","35000","20","4",,"2","3","8","false","3","false","false","false","161",,"true","false",,"617","617","54.583877778","50.814813889"," 54° 35' 2"""," 50° 48' 53"""
"1233","301","Урнякское II","2","3","32","В 0,1 км к З от д. Урняк, в 100 м к В от пасеки, на краю надлуговой террасы.","300","150","45000","40","4",,"2","3","3","false","3","false","false","false","161",,"true","false",,"618","618","54.583252778","50.824397222"," 54° 34' 60"""," 50° 49' 28"""
"1234","302","Урнякское III","2","3","32","В 1 км к В от д. Урняк, в 3,5 км к СЗ от с. Курманаево, на мысу, образованном надлуговой террасой реки и неглубокой ложбинкой. Азимут на мечеть с. Курманаево - 130 град.","300","200","60000","40","5",,"2","3","3","false","3","false","false","false","161",,"true","false",,"619","619","54.586288889","50.847463889"," 54° 35' 11"""," 50° 50' 51"""
"1235","673","Усинское I","2","2","50","За С окраиной п. Карлинский, на краю первой надпойменной террасы.","300","70","21000","45","3",,"5","3","3","false","3","false","false","false","174",,"true","true",,"620","620","53.250775","50.082738889"," 53° 15' 3"""," 50° 4' 58"""
"1236","674","Усинское III","2","2","50","В 180 м к С от п. Усинский, на краю надпойменной террасы.","125","100","12500","30","3",,"5","3","8","false","3","false","false","false","174",,"true","true",,"621","621","53.258966667","50.086516667"," 53° 15' 32"""," 50° 5' 11"""
"1237","622","Услада","3","2","65","В 800 м к З от ж/д разъезда ""Услада"" и шоссе М5, в 700 м к ССЗ от электроподстанции, на краю заросшего лесом оврага.",,,,,,,"3","6","10","false","3","false","false","false","172",,"true","false",,"622","622","53.267311111","49.252197222"," 53° 16' 2"""," 49° 15' 8"""
"1238","538","Усть-Урень","2","4","78","В 1 км к СЗ от с. Усть-Урень, на правом берегу р. Урень (недалеко от его впадения в р. Барыш), на краю распаханной суглинистой террасы высотой порядка 20 м.",,,,,,,"2","5","1","false","4","false","false","false","119",,"true","false",,"623","623","54.38545","47.049152778"," 54° 23' 8"""," 47° 2' 57"""
"1239","657","Хананов Овраг","2","2","65","В 0,5 км к Ю от хутора Воейкова, на В берегу Хананова оврага (отрог Солонцовского оврага) [У В.В. Гольмстен - № 1177].",,,,,,,"3","6","1","false","3","false","false","false","173",,"true","false",,"624","624","53.268280556","49.537905556"," 53° 16' 6"""," 49° 32' 16"""
"1240","165","Хланеевское","2","3","37","В 0,3 км от быв. Д. Хланеевки, на правом берегу р. Бездны, на краю надлуговой террасы.",,,,,,,"2","3","1","false","4","false","false","false","151",,"true","false",,"625","625","54.864830556","49.550905556"," 54° 51' 53"""," 49° 33' 3"""
"1241","426","Христофоровское","2","3","37","В 2 км к СВ от с. Татарские Измери, в 0,8 м к СВ от б.д. Христофоровка, в 0,6 км к З от п. Коминтерн, на верхней террасе правого берега р. Ахтай.","240","150","36000",,"4",,"2","5","1","false","2","false","false","false","142",,"true","false",,"626","626","55.1547","49.5599"," 55° 9' 17"""," 49° 33' 36"""
"1242","456","Хулашское I","2","3","38","Примыкает к Хулашскому городищу с СВ и СЗ.",,,,,,,"2","5","1","false","3","false","false","false","148",,"true","false",,"627","627","54.826441667","48.466025"," 54° 49' 35"""," 48° 27' 58"""
"1243","457","Хулашское II","2","3","38","В 3 км к СЗ от с. Кошки-Новотимбаево (пр.б.р. Тильна), в нижних горизонтах культурного слоя городища Хулаш.",,,,,,,"2","5","8","false","3","false","false","false","148",,"true","false",,"628","628","54.824019444","48.465680556"," 54° 49' 26"""," 48° 27' 56"""
"1244","658","Хутор Войков","2","2","65","В 400 м к В от В окраины с. Сосновый Солонец, (в 1 км к ЮВ от с. Сосновый Солонец, к В от Хутора Воейкова), ограничено с Ю отрогами оврага, ""образующими границы городища (№921)"". [У В.В. Гольмстен - № 1175, только болгарская керамика].","500","250","125000",,"8",,"3","6","5","false","3","false","false","false","173",,"true","true",,"629","629","53.277272222","49.556483333"," 53° 16' 38"""," 49° 33' 23"""
"1245","659","Хутор Войков","3","2","65","В 1,5 км к В от с. Сосновый Солонец.",,,,,,,"3","6","1","false","3","false","false","false","173",,"true","false",,"630","630","53.282511111","49.552902778"," 53° 16' 57"""," 49° 33' 10"""
"1246","72","Чабровское II","2","3","14","На северной окраине дер. Чабры (л.б.р. Свияги). [У П.Н. Старостина - Чабровское селище].","100","80","8000","35","2",,"5","1","1","false","4","false","false","false","148",,"true","false",,"631","631","54.772302778","48.363980556"," 54° 46' 20"""," 48° 21' 50"""
"1247","342","Чабьинское","2","3","30","В 0,35 км к ССВ  от д. Чабья (л.б.р. Камы), на площадке надлуговой террасы.","300","100","30000",,"3",,"2","1","1","false","4","false","false","false","136",,"true","false",,"632","632","55.642363889","51.848633333"," 55° 38' 33"""," 51° 50' 55"""
"1248","447","Чаллыбашское I","2","3","31","В 2 км к Ю от с. Чаллыбаш (Простые Челны), за оврагом, на надлуговой террасе.","350","100","35000",,"4",,"3","1","1","false","4","false","false","false","145",,"true","false",,"633","633","55.113730556","51.029563889"," 55° 6' 49"""," 51° 1' 46"""
"1249","560","Чердаклинское","2","4","75","В 500 м к СЗ от пгт Чердаклы, по правую сторону дороги в пгт Стар. Майна, на западном краю сложенной песками надпойменной террасы, между озерами Песчаное и Моховое.",,,,,,,"4","4","1","false","4","false","false","false","157",,"true","false",,"634","634","54.386166667","48.855122222"," 54° 23' 10"""," 48° 51' 18"""
"1250","469","Черебатыровское I","2","3","32","В 1,5 км к ЮЗ от ЮЗ конца д. Черебатырово (л.б.р. Амзинка, пр.пр.р. Гирей).","150","40","6000",,"2",,"2","1","1","false","4","false","false","false","152",,"true","false",,"635","635","54.841811111","50.47785"," 54° 50' 31"""," 50° 28' 40"""
"1251","113","Черепашье","1","3","34","К юго-западу от дер. Черепашье, на правом берег Камы.",,,,,,,"2","7","1","false","4","false","false","false","134",,"true","false",,"636","636","55.466497222","50.763261111"," 55° 27' 59"""," 50° 45' 48"""
"1252","49","Черки-Бибкеевское I","1","3","14","В 3 км к СВ от с. Черки-Бибкеево (пр.б.р. Свияга), на мысу коренного берега. [У П.Н. Старостина - Чирки-Бикеевское I городище].","60","30","1800",,"2",,"2","7","1","false","2","false","false","false","139","3","true","true","1476","637","637","55.156711111","48.380013889"," 55° 9' 24"""," 48° 22' 48"""
"1253","44","Черки-Бибкеевское I","2","3","14","В 3,2 км  к  СВ  от с. Черки-Бибкеево (пр.б.р. Свияга), на краю надлуговой террасы. [У П.Н. Старостина - Чирки-Бикеевское I селище].",,,,,,,"2","3","1","false","2","false","false","false","139",,"true","false","1471","638","638","55.161086111","48.377352778"," 55° 9' 40"""," 48° 22' 38"""
"1254","50","Черки-Бибкеевское II","1","3","14","В 2,6 км  к СВ от с. Черки-Бибкеево (пр.б.р. Свияга) и в 0,8-1 км к Ю от Черки-Бибкеевского I городища, на мысу коренной террасы.[У П.Н. Старостина - Чирки-Бикеевское II городище]","100","75","7500",,"2",,"2","7","1","false","2","false","false","false","139","3","true","true","1477","639","639","55.1494","48.379197222"," 55° 8' 58"""," 48° 22' 45"""
"1255","45","Черки-Бибкеевское II","2","3","14","В 2,7 км к СВ от с. Черки-Бибкеево (пр.б.р. Свияга), между I и II Черки-Бибкеевскими городищами, на краю надлуговой террасы. [У П.Н. Старостина - Чирки-Бикеевское II селище]",,,,,,,"2","3","1","false","2","false","false","false","139",,"true","false","1472","640","640","55.153141667","48.376966667"," 55° 9' 11"""," 48° 22' 37"""
"1256","46","Черки-Бибкеевское III","2","3","14","В 2,8 км к СВ от с. Черки-Бибкеево (пр.б.р. Свияга), на краю надлуговой террасы, к В от Черки-Бибкеевского I городища. [У П.Н. Старостина - Чирки-Бикеевское III селище]",,,,,,,"2","3","1","false","2","false","false","false","139",,"true","false","1473","641","641","55.158191667","48.379455556"," 55° 9' 29"""," 48° 22' 46"""
"1257","47","Черки-Бибкеевское IV","2","3","14","В 2,5 км  к ВСВ от с. Черки-Бибкеево (пр.б.р. Свияга) и к Ю от Черки-Бибкеевского II городища, на краю надлуговой террасы. [У П.Н. Старостина - Чирки-Бикеевское IV селище]/",,,,,,,"3","1","1","false","2","false","false","false","139",,"true","false","1474","642","642","55.1475","48.375680556"," 55° 8' 51"""," 48° 22' 32"""
"1258","48","Черки-Бибкеевское V","2","3","14","В 2,4 км  к СВ от с. Чирки-Бибкеево (пр.б.р. Свияга) и к З от Чирки-Бикбеевского II городища, на краю надлуговой террасы. [У П.Н. Старостина - Чирки-Бикеевское V селище]",,,,,,,"2","3","1","false","2","false","false","false","139",,"true","false","1475","643","643","55.149927778","48.374777778"," 55° 8' 60"""," 48° 22' 29"""
"1259","555","Черталинский Овраг","2","4","80","В 300 м к В от дома отдыха ""Дубки"" (2 км к СВ от с. Ундоры), на левом берегу Черталинского оврага, в 50 м выше устья (официальное название памятника - селище Ундоры II).",,,,,,,"3","7","8","false","1","false","false","false","156",,"true","false",,"644","644","54.613933333","48.439525"," 54° 36' 50"""," 48° 26' 22"""
"1260","448","Чертушкинское II","2","3","31","В 1,5 км к ЮЗ от д. Чертушкино, за оврагом, на краю террасы.","150","100","15000","40","3",,"3","6","2","false","4","false","false","false","145",,"true","false",,"645","645","55.146691667","50.997002778"," 55° 8' 48"""," 50° 59' 49"""
"1261","101","Чирпынское","2","3","24","В 1,5 км к СЗ от с. Чирпы (пр.б.р. Брыска), в 150 м к СВ от Именьковского I городища, на мысу второй надпойменной террасы.",,,"24000",,"3",,"2","5","7","false","2","false","false","false","132",,"true","false",,"646","646","55.436572222","49.703719444"," 55° 26' 12"""," 49° 42' 13"""
"1262","280","Чувашское Эштебенькино I","2","2","68","В 0,1 км к З от с. Чувашское Эштебенькино, на правом берегу р. Большой Черемшан, на краю надпойменной террасы.","400","300","120000",,"8",,"2","3","3","false","3","false","false","false","162",,"true","false",,"647","647","54.597133333","51.141983333"," 54° 35' 50"""," 51° 8' 31"""
"1263","281","Чувашское Эштебенькино II","2","2","68","В 0,5 км к СВ от с. Чувашское Эштебенькино, на правом берегу р. Большой Черемшан, на мысу надлуговой террасы. (По Д.А. Сташенкову: Расположено в  1,5  км к СВ от с.Чувашское Эштебенькино Челно-Вер-шинского района, на высокой второй надпойменной террасе правого берега р.Большой Черемшан,  по краю мыса,  образованного оврагом и обрывистым краем террасы).","600","120","72000",,"6",,"2","5","8","false","3","false","false","false","162","2","true","false",,"648","648","54.610380556","51.17095"," 54° 36' 37"""," 51° 10' 15"""
"1264","254","Чувбродcкое III","2","3","6","В 0,8 км к Ю от д. Чувашский Брод (л.б.р. М. Черемшан), на краю надлуговой террасы. [У П.Н. Старостина - Чувбродское II селище].",,,,,,,"2","3","1","false","4","false","false","false","152",,"true","false",,"649","649","54.731152778","50.081338889"," 54° 43' 52"""," 50° 4' 53"""
"1265","660","Шелехметь II","2","2","50","На В окраине с. Шелехметь, на краю первой надпойменной террасы.","470","90","42300","50","4",,"5","3","3","false","2","false","false","false","173",,"true","true",,"650","650","53.241880556","49.878594444"," 53° 14' 31"""," 49° 52' 43"""
"1266","661","Шелехметь III","2","2","50","На З окраине с. Шелехметь, на краю надпойменной террасы, у Шелехметского озера.","600","90","54000","40","5",,"5","3","3","false","2","false","false","false","173",,"true","true",,"651","651","53.243166667","49.853361111"," 53° 14' 35"""," 49° 51' 12"""
"1267","662","Шелехметь IV","2","2","50","В 300 м к ССВ от кладбища с. Шелехметь, в глубине первой надпойменной террасы, на северном берегу старичного озера.","670","50","33500","75","4",,"5","4","4","false","2","false","false","false","173",,"true","true",,"652","652","53.251402778","49.871280556"," 53° 15' 5"""," 49° 52' 17"""
"1268","663","Шелехметь VI","2","2","50","В 420 м к СВ от кладбища с. Шелехметь, в глубине надпойменной террасы, на Ю берегу старичного озера, напротив Шелехметского IV селища.","240","55","13200","50","3",,"5","4","4","false","2","false","false","false","173",,"true","true",,"653","653","53.251375","49.876647222"," 53° 15' 5"""," 49° 52' 36"""
"1269","664","Шелехметь VII","2","2","50","В 1,7 км к ЮЮЗ от с. Шелехметь, на краю надпойменной террасы, на мысу, образованном оврагом и краем террасы.","100","70","7000","45","2",,"5","3","8","false","2","false","false","false","173",,"true","true",,"654","654","53.233494444","49.833886111"," 53° 14' 1"""," 49° 50' 2"""
"1270","583","Шигоны II","2","2","70","В 2 км к ЮЗ от с. Шигоны, на левом берегу р. Усы.",,,,,,,"2","3","1","false","4","false","false","false","167",,"true","false",,"655","655","53.370194444","48.658605556"," 53° 22' 13"""," 48° 39' 31"""
"1271","108","Шуранское","2","3","24","В 1 км к В от с. Шуран, на правом берегу оврага Гремячий Ключ, на мысу, образованном отрогами, в 150 м к западу от Кашанского городища.","100","85","8500","15","2",,"3","6","5","false","2","false","false","false","132",,"true","false",,"656","656","55.361227778","49.8413"," 55° 21' 40"""," 49° 50' 29"""
"1272","148","Щербетьское  Островное II","2","3","37","В 300 м к СЗ от Щербетьского островного I селища, на мысу надлуговой террасы, в зоне водохранилища. Затоплено.","80","40","3200",,"2",,"6","3","1","false","3","false","false","false","141",,"true","false",,"657","657","55.020677778","49.261680556"," 55° 1' 14"""," 49° 15' 42"""
"1273","335","Щербетьское II","2","3","37","В 2 км к СЗ от  с. Щербеть, на левом берегу р. Волги, на краю верхней террасы.","200","70","14000","40","3",,"2","5","3","false","3","false","false","false","141",,"true","false",,"658","658","55.000891667","49.311463889"," 55° 0' 3"""," 49° 18' 41"""
"1274","336","Щербетьское III","2","3","37","В З км к СЗ от  с. Щербеть, на левом берегу  Волги, на краю верхней террасы, к В от Щербетьского городища (болг.).","160","120","19200","60","3",,"2","5","3","false","3","false","false","false","141",,"true","false",,"659","659","55.002122222","49.305541667"," 55° 0' 8"""," 49° 18' 20"""
"1275","147","Щербетьское Островное I","2","3","37","В 5,5 км к СЗ от с. Щербеть, на краю невысокой надлуговой террасы.","420","110","46200",,"4",,"6","3","3","false","3","false","true","true","141","5","true","false",,"660","660","55.018611111","49.267347222"," 55° 1' 7"""," 49° 16' 2"""
"1276","9","Юматихинское I","2","3","38","В 1,5 км к ЮЗ от места с. Юматиха, на правом берегу Волги, на краю коренной террасы.","60","30","1800",,"2",,"5","5","1","false","3","false","false","false","149",,"true","false",,"661","661","54.835188889","48.861702778"," 54° 50' 7"""," 48° 51' 42"""
"1277","10","Юматихинское II","2","3","38","В 1,8 км к ЮЗ от места с. Юматиха, на краю коренной террасы.","60","40","2400",,"2",,"5","5","1","false","3","false","false","false","149",,"true","false",,"662","662","54.832619444","48.858827778"," 54° 49' 57"""," 48° 51' 32"""
"1278","11","Юматихинское III","2","3","38","В 1,6 км к ЮЗ от места с. Юматиха и в 200 м к С от Юматихинского II селища, на краю коренной террасы.","80","40","3200",,"2",,"5","5","1","false","3","true","false","false","149",,"true","false",,"663","663","54.835288889","48.858011111"," 54° 50' 7"""," 48° 51' 29"""
"1279","12","Юматихинское IV","2","3","38","В 1,3 км к ЮЗ от места с. Юматиха, на краю надлуговой террасы Волги.","30","20","600",,"2",,"5","1","1","false","3","true","false","false","149",,"true","false",,"664","664","54.837041667","48.865436111"," 54° 50' 13"""," 48° 51' 56"""
"1280","563","Юрманки I","2","4","75","К ЮЮB от б.с. Юрманки (7 км к СЗ от с. Енганаево), за оврагами.","200","200","40000",,"4",,"2","3","8","false","4","false","false","false","157","5","true","false",,"665","665","54.460847222","48.786247222"," 54° 27' 39"""," 48° 47' 10"""
"1281","255","Юхмачинское","2","3","6","В 1,5 км к ССВ от с. Юхмачи (пр.б.р. М. Черемшан), на краю надлуговой террасы.",,,"10000","30","2",,"2","3","1","false","3","false","false","false","160",,"true","false",,"666","666","54.641213889","49.992113889"," 54° 38' 28"""," 49° 59' 32"""
"1282","490","Юхмачинское I","3","3","6","В 1 км к ССВ от с. Юхмачи.",,,,,,,"6","1","1","false","4","false","false","false","159",,"true","false",,"667","667","54.635441667","49.986105556"," 54° 38' 8"""," 49° 59' 10"""
"1283","515","Явлейское I","1","1","79","За п. Явлейка, в 300 м от колхозной конюшни, на мысу, образованном оврагами.",,,,,,,"3","5","5","false","2","false","false","false","120",,"true","true",,"668","668","54.31845","46.406869444"," 54° 19' 6"""," 46° 24' 25"""
"1284","516","Явлейское II","1","1","79","В 3 км к В от п. Явлейка, на мысу, образованном оврагами, в долине р. Лаш, в 200 м от реки.",,,,,,,"3","5","5","false","4","false","false","false","120",,"true","true",,"669","669","54.307761111","46.446802778"," 54° 18' 28"""," 46° 26' 48"""
"1285","328","Ямашское","2","3","7","В 1,5 км к Ю от с. Ямаш (пр.б.р. Степной Зай), на краю надлуговой террасы. [У П.Н. Старостина - Ямашевское селище].",,,,,,,"2","3","1","false","3","false","false","false","146",,"true","false",,"670","670","55.021786111","52.176002778"," 55° 1' 18"""," 52° 10' 34"""
"1286","193","Ямкинское  IV","2","3","5","В 1,5 км к ССЗ от д. Ямкино, на левом берегу р. Ахтая.",,,,,,,"2","3","1","false","4","false","false","false","142",,"true","false",,"671","671","55.110052778","49.734855556"," 55° 6' 36"""," 49° 44' 5"""
"1287","192","Ямкинское I","2","3","5","В 200 м к С от д. Ямкино, на правом берегу р. Ахтая.",,,,,,,"2","5","1","false","3","true","false","false","142",,"true","false",,"672","672","55.105780556","49.755066667"," 55° 6' 21"""," 49° 45' 18"""
"1288","413","Янтиковское (Кирельское)","2","3","22","В 850 м к С от п. Кирельское (пр.б.р. Волги), на надлуговой террасе, между оврагами Мордовским (старица Волги) и Капердинский ключ. Затоплено. [На месте болгарского городища.]","210","165","34650","85","4",,"5","3","5","false","2","false","false","false","141",,"true","false",,"673","673","55.144127778","49.157375"," 55° 8' 39"""," 49° 9' 27"""
"1289","51","Япанчинское (Луковское)","2","3","21","В 0,8-1 км югу от д. Луковская (пр.б.р. Кубня, л.пр. р. Свияги), на мысу высотой 10 м, образованном крутой излучиной реки, на месте Япанчинского городища. С восточной стороны - двойная система валов и рвов с проездом в юго-восточной части
55,5045
48,3901","135","82","23000","100","3",,"2","5","7","false","4","false","false","false","129",,"true","false","1698","674","674","55.5045","48.3901"," 55° 30' 16"""," 48° 23' 24"""
"1294","679","Арбужское","1","4","91","Расположено на правом берегу р. Волги, на очень высоком мысу (отроге т.н. Сенгилеевских гор), образованном долиной р. Волги и р. Арбугой, в 2 км к ВСВ от с. Криуши, в устье р. Арбуги, при впадении ее в р. Тушенку (ныне - Криушский затон).",,,,,"2",,"2","7","8","false","4","false","false","false",,"3","true","true",,"675","675","54.113766667","48.572533333"," 54° 6' 50"""," 48° 34' 21"""
"1295","680","Панская Слобода IV","2","4","91",,,,,,,,"3","6","2","false","4","false","false","false",,,"true","false",,"676","676","54.110536111","48.470380556"," 54° 6' 38"""," 48° 28' 13"""
"1296","681","Кременкинское V","2","4","91","Находится на территории г. Новоульяновска, в его прибрежной части, на правом приустьевом участке небольшого овражка, впадающего в в Волгу. Высота поселения над дном овражка - 5-7 м. Северной границей поселения служит откос оврага и протекающий там ручей, южной - городской парк.","60","40","2000",,"2",,"3","5","2","false","1","false","false","false",,"1","true","false",,"677","677","54.154494444","48.399011111"," 54° 9' 16"""," 48° 23' 56"""
"1297","682","Большие Ключищи IV","2","4","83",,,,,,,,"2","3","3","false","3","false","false","false",,,"true","false",,"678","678","54.164466667","48.232041667"," 54° 9' 52"""," 48° 13' 55"""
"1299","683","Луговое VII","2","4","83",,,,,,,,"2","3","3","false","3","false","false","false",,,"true","false",,"679","679","54.203716667","48.228205556"," 54° 12' 13"""," 48° 13' 42"""
"1300","684","Анненково I","2","4","83","В 1,5 км к ЮЗ от с. Анненково, на левом берегу р. Грязнухи.",,,,,,,"2","3","7","false","3","false","false","false",,,"true","false",,"680","680","54.213177778","48.169666667"," 54° 12' 47"""," 48° 10' 11"""
"1301","685","Анненково II","2","4","83","В 2 км к ЮЗ от с. Анненково, на левом берегу р. Грязнухи.",,,,,,,,,,"false",,"false","false","false",,,"true","false",,"681","681","54.209525","48.163697222"," 54° 12' 34"""," 48° 9' 49"""
