name,descr,epoch,culture,second,type,y,x,id
Староказеевское кладбище,"Старое Казеево, с. Камско-Устьинского р-на, пр. б. р. Сухая Улема. Могильник с надгробиями расположен в 500 м к В от с. Улема.",2,18,,4,48.843053,55.306419,544
Староказеевское кладбище,"Старое Казеево, с. Камско-Устьинского р-на, пр. б. р. Сухая Улема. Могильник с надгробиями расположен в 500 м к В от с. Улема.",2,18,,12,48.843053,55.306419,545
Старокулькашское селище,"Старый Кулькаш, д. Апастовского р-на, л. б. р. Була. В 300—400 м к ЮЗ от д. на краю надлуговой террасы на площади 120Х80 м собраны фрагменты лепной и гончарной керамики.",2,11,,2,48.223558,55.177889,546
Старолащевское селище,"Старые Лащи, д. Буинского р-на, л. б. Свияги. В 500 м к ЮЗ от д. на участке 20Х30 м обнаружены фрагменты лепной и гончарной посуды. Аналогичная керамика найдена и юго-западнее в 60—80 м через ложок.",2,11,,2,48.253947,55.093611,547
Старостуденецкие курганы,"Старо-Студенецкие выселки, д. В 800 м к Ю от д. имеются до десятка оплывших низких курганов диаметром 30—40 м и высотой 15— 60 см. На поверхности некоторых встречаются кости животных. В. И. Поливанов отмечает у с. курганы, в том числе и один, обнесенный канавкой.",8,100000000000011,,5,48.109044,54.837414,548
Старостуденецкое местонахождение,"Старо-Студенецкие выселки, д. Буинского р-на, л. б. р. Укльча.",5,43,,3,48.120503,54.844125,549
Старотинчалинский курган,"Старые Тинчали, с. У с. отмечается курган.",8,100000000000011,,5,48.145142,54.835842,550
Старотинчалинское поселение,"Старые Тинчали, с. Буинского р-на, л. б. р. Укльча. В 300—350 м к ССЗ от с. по краю берега р. АЭ КФАН в 1957 г. прослежен на протяжении 60 м культурный слой мощностью 40 см. Он содержит фрагменты керамики и кости животных.",5,43,,2,48.145678,54.847683,551
Старотинчалинское селище I,"Старые Тинчали, с. В 300—400 м к ВЮВ от с. на поверхности надлуговой террасы на площади 70х20 м собраны фрагменты гончарной и лепной керамики.",2,11,,2,48.173139,54.836006,552
Старотинчалинское селище II,"Старые Тинчали, с. В 800—900 м к ВЮВ в 500 м к Ю от Старотинчалинского первого селища на площади 70Х70 м собраны фрагменты гончарной керамики. Культурный слой перепахан.",2,11,,2,48.177281,54.836464,553
Старотябердинское поселение,"Старое Тябердино, с. Апастовского р-на, л. б. р. Урюм. В 400 м к ССВ от с. в 1960 г. на площади 50х100 м собрана керамика и прослежен культурный слой в 25—30 см.",5,36,,2,47.734122,55.346408,554
Старотябердинское селище,"Старое Тябердино, г. Селище расположено в 400 м к ССВ от с. Памятник открыт АЭ КФАН в 1960 г. В обнажении выявлен слой мощностью 25—30 см. На площади 50Х100 м собрана лепная керамика.",4,24,,2,47.7338,55.3442,555
Старошаймурзинское местонахождение I,"Старое Шаймурзино, с. В 100—150 м к С от с. обнаружен фрагмент лепной керамики.",4,24,,3,47.956625,54.757153,556
Старошаймурзинское местонахождение II,"Старое Шаймурзино, с. В 300—250 м к С от с. обнаружены фрагменты раннесрубной керамики. Культурный слой в шурфе не прослежен.",5,43,,3,47.950444,54.757153,557
Старошаймурзинское местонахождение III,"Старое Шаймурзино, с. Обнаружено в 1—1,2 км с СЗ от с. На площади 30Х40 м собраны фрагменты гончарной керамики.",2,15,,3,47.953192,54.756856,558
Старошаймурзинское надгробие,"Старое Шаймурзино, с. Буинского р-на, л. б. р. Малая Цильна. В 7 км к В, от с. в урочище «Мазарлык елгаси» на месте старого кладбища находится камень (90Х50Х20 см) со стертой надписью. По стилю относится к XIV в. По рассказам старожилов, здесь же стояло еще одно надгробие. Кладбище в древности принадлежало с. Ст. Шаймурзино, когда оно находилось у кладбища на т. н. «Иски Юрт».",2,18,,12,48.081058,54.747408,559
Степановские находки,"Степановка, с. Из c. в коллекции В. И. Заусайлова имеются бронзовый пластинчатый нож с притупленной пяткой черешка, характерный для 2 половины II тыс. до н. э., кремневые долото, 3 тесла, обломок долота.",8,100000000000011,,3,48.374242,55.002742,560
Степановское селище I,"Степановка, с. Расположено в 400 м к ССЗ от с. на краю берега р. Площадь - 1000 м2, мощность культурного слоя 60 см. Находки состоя г из фрагментов гончарной посуды. ",2,11,,2,48.365133,55.006689,561
Стоянка Сюкеевский взвоз I,"Сюкеевский взвоз, пос. Расположена по южному и восточному краям площадки городища . Раскопки 1968, 1980— 1982 гг. выявили культурный слой и материал, отнесенный исследователями к верхнепалеолитическому— раннемезолитическому времени.",7,100000000000011,,2,49.043203,55.075986,562
Студенецкое селище,"Студенец, д. Верхнеуслонского р-на, пр. б. Волги. В 300 м к ЮЮЗ от д. на мысу, образованном Волгой и оврагом, в. 1960 г. найдены фрагменты лепной керамики ананьинского облика. Аналогичный материал получен и в шурфе, где вскрыт культурный слой толщиной до 20 см.",4,25,,2,48.961994,55.724097,563
Сюкеевская стоянка,"Сюкеево, с. В 1927 г. Н. Ф. Калининым при изучении могильника азелинской культуры в урочище «Чачлы-кул» были обнаружены фрагменты керамики волосовского типа. Отдельные фрагменты подобной керамики были найдены в 1949, 1961 и 1963 гт. Слой стоянки, занимавшей крутой мыс, полностью разрушен поселением эпохи раннего железа .",5,28,,2,49.043203,55.075986,564
Сюкеевские находки I,"Сюкеево, с. Из с. в коллекции В. И. Заусайлова имеются кремневая антропоморфная фигура, шесть долот, тесло, ножи с округлым лезвием и на пластине, два наконечника стрел листовидной формы и топорик клиновидной формы.",8,100000000000011,,3,49.0145,55.107161,565
Сюкеевские находки II,"Сюкеево, с. Из с. в коллекции В. И. Заусайлова имеются медные и бронзовые серпы верхнекизильского типа и кельт-тесло с лобным ушком .",5,41,,3,49.0145,55.107161,566
Сюкеевские находки III,"Сюкеево, с. Из с. в коллекции В. И. Заусайлова хранится бронзовый кельт акозинско-меларского типа.",4,25,,3,49.0145,55.107161,567
Сюкеевские находки IV,"Сюкеево, с. В 0,1 км к В от пос. Сюкеевский взвоз обнаружены джучидская монета и обломок железной косы.",2,18,,3,49.032947,55.077942,568
Сюкеевский могильник (Чачлы-кул),"Сюкеево, с. Могильник расположен в 3-х км к ЮВ от с. в устье оврага «Чачлы-кул» («Овраг с осокой»). Материал могильника представлен эполетообразной застежкой, круглой нагрудной бляхой, шейной гривной и поясным набором.",3,100000000000008,,4,49.045839,55.076186,569
Сюкеевское городище,"Сюкеевский взвоз, пос. Камско-Устьинского р-на, пр. б. Волги. Расположено в 300 м к В от пос. и в 4 км к ЮВ от с. Сюкеево на покатой к Волге местности, ограниченной с ЮЗ и СВ оврагами и краем террасы. Местное название «Кызлар уйный торган жир» («Место, где играют девушки»). Форма — трапециевидная, площадь—125000 м2 В 1928 г. Н. Ф. Калининым зафиксированы двойной вал и ров, протянувшиеся на 60 м перпендикулярно обрыву по СВ краю городища. При раскопках 1963, 1980— 1982 .гг. выявлены хозяйственные ямы. В них и в культурном слое (до 65 см) собран материал, состоящий из именьковской и гончарной бул-гарской керамики, железных и костяных изделий, кусков железного шлака, костей животных. С. М. Шпилевский и Е. Г. Соловьев упоминают находки монет Хызр-хана (1360 г.) и других. Последний сообщает о следах «крупного фундамента постройки с диаметром в сажень, толщина его в верхней части равняется аршину, а глубина ямы достигает 1 сажени. ",2,18,,1,49.041131,55.076581,570
Сюкеевское селище I,"Сюкеево, с. Расположено в 2 км к Ю от с. на пологом мысу оврага «Маринкин дол». На площади 300х250 м и в культурном слое (до 40—60 см) в 1949 г. собрана именьковская и булгарская гончарная керамика.",2,18,,2,49.013294,55.088039,571
Сюкеевское селище II,"Сюкеево, с. В 3-х км к ЮВ от с. и в 2 км от Волги на 3 между двумя суходолами Е. Г. Соловьев указывал селище под названием «Татарское жилище» площадью до 500 десятин. На поверхности находили обломки глиняных сосудов, аналогичные булгарским, известковые камни, золотые и серебряные кольца, браслеты и серебряные гривны. Были также найдены медные и серебряные монеты от 1251 до 1384 гг.",2,18,,2,49.055575,55.098228,572
Сюкеевское селище III,"Сюкеево, с. Н. Ф. Калининым в 1927 г. при изучении азелинского могильника были зафиксированы остатки большого селища, располагавшегося на полого опускающемся с С мысу. В обнажении со стороны Волги на протяжении 25—30 м в 1961 и 1963 гг. прослежен культурный слой в 30—35 см, содержавший многочисленные обломки ананьинской керамики. Селище интенсивно разрушается размывами и оползнями обрыва.",4,25,,2,49.045333,55.076833,573
Сюндюковское селище I,"Сюндюково, с. Расположено в 1 км к СВ от с. на краю надлуговой террасы. Площадь 1000 X 300м. Культурный слой не выявлен. Найдены фрагменты именьковской и гончарной керамики.",2,11,,2,48.280658,54.725364,574
Сюндюковское селище II,"Сюндюково, с. Обнаружено в ЮЗ части с. на мысу надлуговой террасы. Площадь 500х200—220 м. Материал состоит из именьковской, гончарной и лепной булгарской керамики.",2,11,,2,48.2618,54.706806,575
Табар-Черковские находки,"Табар-Черки, д. Из деревни происходит обломок каменного сверленого топора.",5,27,,3,48.449933,55.157906,576
Табар-Черковское местонахождение,"Табар-Черки, с. Апастовского р-на, л. б. р. Табарка, л. б. р. Улема. В 600 м к СВ от с. у края террасы в 1975 г. обнаружены обломки гончарной посуды.",2,11,,3,48.463619,55.168883,577
Тавлинское городище,"Тавлино, с. Зеленодольского р-на, л. б. р. Кирмелька, л. пр. р. Аря, л. пр. Свияги. Расположено в 300 м к С от с. на стрелке коренной террасы. Площадка городища вытянута с С на Ю и состоит из трех частей: северная, треугольной формы — 4 600 м2; юго-восточная (площадь ее 800 м2), которая прерывается с ЮВ ложбиной; за ней третья площадка — 1 400 м2. Общая площадь городища — 6 800 м 2. С С стороны городище ограничено двумя валами и рвом между ними. Длина валов—90—100 м; высота внешнего вала—0,4—1,2 м, ширина — 6—7 м, а внутреннего — соответственно 0,6—1 и 8 м. Глубина рва — 1,8 м, ширина — 8м. Валы разрезаны проездом. Основная площадь городища с Ю отделена рвом (длина—13 м, глубина—0,7 м, ширина—8 м) с проездом посередине. Городище известно с середины XIX в. В 1909 г. его посетил Г. Ахмаров; в 1950 г. обследовано АЭ КФАН. Заложено 5 шурфов, из них 3 на основной площади, 2 — на двух южных площадках. Культурный слой в первых двух — 30 см и беден находками; в последнем — 100 см с тремя слоями (третий — 10—15 см с находками болгарской гончарной керамики). В слое южной части городища обнаружена золотоордынская монета XIV в. С. М. Шпилевский и В. Л. Борисов упоминают о находках на городище наконечников копий и стрел, кирпичей, бердышей.",2,18,,1,48.269192,55.657367,578
Тавлинское кладбище,"Тавлино, с. Расположено в 100 м к 3 от Тавлинского городища. Площадь — 2 400 м2, на поверхности — следы могильных ям с западной ориентировкой. Местное население считает его древним и почитает.",2,18,,4,48.265864,55.657986,579
Тавлинское селище,"Тавлино, с. Расположено в 300 м к ЮВ от с. на краю террасы, в 300 м к Ю от городища. На распаханной поверхности подъемный материал распространен на площади 250х100 м. Культурный слой 17— 20 см.",2,11,,2,48.2787,55.6503,580
Таковарский могильник,"Таковары, с. На 3 окраине д. при земляных работах обнаруживали кости. Местная жительница А. И. Саймина сообщила, что ею при рытье подполья обнаружено погребение на глубине 1 м. Костяк лежал вытянуто на спине, головой на запад, без вещей.",2,15,,4,48.102869,54.740264,581
Таковарское селище,"Таковары, с. Буинского р-на, л. б. р. Малая Цильна, л. пр. р. Цильна. Расположено на Ю окраине средней части с. на краю надлуговой террасы. Площадь 80х40—45 м. Культурный слой мощностью 60 см прослежен в обрыве террасы реки. Находки представлены фрагментами гончарной и лепной посуды.",2,11,,2,48.120144,54.737197,582
Танай-Тураевское городище,"Танай-Тураево, д. Апастовского р-на, пр. б. р. Улема. Расположено на С конце д. Форма — круглая, площадь — 36 000 м2 Укреплено одним валом высотой 1,75—2 м и шириной 3—6 м. С ЮВ и С сторон имеются проезды. Ров не заметен. Застроено. Выявлен культурный слой мощностью в 40— 50 см с малочисленными находками гончарной керамики, глиняной обмазки.",2,18,,1,48.597,55.201719,583
"Тархановская пристань, стоянка","Тархановская пристань, б. пос. Тетюшского р-на, пр. берег Волги. В. 1966 г. в размыве левого берега оврага у места пос. собрана лепная керамика. Имеется фрагмент посуды раннеболгарского времени.",5,36,,2,48.567783,54.636028,584
"Тархановская пристань, стоянка","Тархановская пристань, б. пос. Тетюшского р-на, пр. берег Волги. В. 1966 г. в размыве левого берега оврага у места пос. собрана лепная керамика. Имеется фрагмент посуды раннеболгарского времени.",2,14,,2,48.567783,54.636028,585
Татарско-Азелейская стоянка,"Татарское Азелеево, д. Зеленодольского р-на, л. б. р. Кубня. В 1 км к Ю от д. в урочище «Мухша-Зияраты» («Мордовское кладбище») в 1907 г. Г. Ахмаров обнаружил стоянку, исследованную в 1950 и 1960 гг. Из культурного слоя (20—25 см) извлечена керамика.",5,36,,2,48.294786,55.529831,586
Татарско-Безднинские курганы,"Татарская Бездна, с. У с. упоминаются 2 кургана.",5,100000000000011,,5,47.425533,54.695989,587
Татарско-Безднинское местонахождение,"Татарская Бездна, с. В 3-х км к СЗ от с. возле дороги в Кирактам на краю надлуговой террасы найдены обломки гончарной керамики.",2,11,,3,47.451778,54.734086,588
Татарско-Безднинское селище,"Татарская Бездна, с. Дрожжановского р-на, пр. б. р. Бездна. Расположено к С от с. Культурный слой — 20 см. Материал собран на площади 180Х150 м. Он состоит из обломков гончарной и лепной керамики.",2,11,,2,47.428522,54.708292,589
Татарско-Бурнашевские находки I,"Татарское Бурнашево, д. Из д. в коллекции В. И. Заусайлова содержится ряд каменных предметов: 2 нуклеуса, 3 наконечника стрелы, 3 долота, 2 тесла, 4 наконечника дротиков, нож на длинной пластине, нож—скребок на пластине.",8,100000000000011,,3,48.658067,55.702831,590
Татарско-Бурнашевские находки II,"Татарское Бурнашево, д. Из д. в коллекции В. И. Заусайлова имеется бронзовый наконечник копья, втульчатый, с листовидным пером и боковым ушком, характерный для позднеприказанского времени.",5,36,,3,48.657722,55.702781,591
Татарско-Бурнашевское местонахождение,"Татарское Бурнашево, д. На селище найдены бронзовая гривна и цельно-бронзовый кинжал с коротким двулезвийным клинком, введенным в бронзовую обкладку ножен; на соседней косе—длинный железный наконечник с несомкнутой втулкой. Все предметы характерны для раннеананьинского времени.",4,25,,3,48.6911,55.687142,592
Татарско-Бурнашевское селище,"Татарское Бурнашево, д. Верхнеуслонского р-на, пр. б. р. Сулица. В 2,6 км к ВСВ от д. на краю надлуговой террасы в 1976 г. собраны фрагменты позднеприказанской и раннеананьинской керамики.",4,25,,2,48.691389,55.687036,593
Татарско-Бурнашевское селище,"Татарское Бурнашево, д. Верхнеуслонского р-на, пр. б. р. Сулица. В 2,6 км к ВСВ от д. на краю надлуговой террасы в 1976 г. собраны фрагменты позднеприказанской и раннеананьинской керамики.",5,36,,2,48.691389,55.687036,594
Татарско-Черепановское селище I,"Татарское Черепанове, пос. Тетюшского р-на, пр. б. Свияги. Обнаружено в СВ части пос. Площадь — 100х75 м. Материал состоит из гончарной и лепной керамики.",2,11,,2,48.417289,54.79945,595
Татарско-Черепановское селище II,Татарское Черепаново. с. Расположено близ с. Найдена гончарная лощеная керамика.,2,15,,2,48.416817,54.798483,596
Татарско-Шатрашанское селище I,"Татарские Шатрашаны, с. Дрожжановского р-на, л. б. р. Большая Якла, np. б. р. Сура. Расположено в 1,5 км к ВСВ от с. Площадь распространения подъемного материала 300Х100 м. Материал состоит из обломков гончарной посуды.",2,11,,2,47.407539,54.558936,597
Татарско-Шатрашанское селище II,"Татарские Шатраши, с. Расположено на С окраине с. на краю надлуговой террасы. Площадь 300х80 м. Культурный слой в обнажениях достигает 30 см. Материал селища — гончарная и лепная керамика.",2,11,,2,47.370803,54.561956,598
Таугильдинские находки,"Таугильды, д. Буинского р-на, л. б. Свияги. Из д. в коллекции В. И. Заусайлова имеются терочная плита овальной формы с чашевидным углублением из плотного песчаника и пест-молот подцилин-дрической формы с намеченным перехватом .",8,100000000000011,,3,48.052597,55.048717,599
Ташевкинское городище,"Ташевка, с. Верхнеуслонского р-на, пр. б. Волги. К С от с. за оврагом в 1951 г. обнаружено городище, расположенное на мысу берега Волги. Площадка городища подтреугольной формы (75х52 м), занятая в настоящее время корпусами пионерского лагеря, ограждена с северной стороны невысоким валом (высота — 0,85 м, ширина—8 м) и рвом. На В склоне в 1951 и 1960 гг. собраны фрагменты ананьинской керамики и кости животных.",4,25,,1,48.956994,55.612442,600
Теньковские находки I,"Теньки, с. Из с. в различных коллекциях имеются следующие каменные предметы: четыре сверленых топора-молота (один найден в 1914 г.), два кремневых клиновидных топорика, три ножа, три наконечника стрел н наконечник дротика.",5,27,,3,48.973367,55.441214,601
Теньковские находки II,"Теньки, с. Отсюда же происходит медный двулезвийный черенковый нож с намеченным перекрестьем.",5,100000000000011,,3,48.973367,55.441214,602
Тетюшские находки I,Тетющи. г. В 1931 г. Г. Ф. Мирчник близ г. во вторичном залегании нашел орудие мустьерского облика.,7,Мустье,,3,48.834828,54.936228,603
Тетюшские находки II,"Тетюши, г.  В районе г. были найдены сверленый топор-молот, шлифовальный камень и кварцитовый наконечник стрелы листовидной формы.",8,100000000000011,,3,48.834397,54.935981,604
Тетюшские находки III,"Тетюши, г. Из г. в коллекции ГИМ содержится часть шумящей подвески в виде бронзовой фигурки уточки и глиняный сфероконус, характерные для культуры домонгольских булгар.",2,11,,3,48.834225,54.936375,605
Тетюшские находки IV,"Тетюши, г. Из г. известна находка медной монеты Баты-хана с именем Ал-Насира.",2,18,,3,48.833969,54.936278,606
Тетюшский клад монет,"Тетюши, г. Татарской АССР, пр. б. Волги. Найден в 2—3 км к С от г. в 1907 г. Монеты джучидские.",2,18,,8,48.838567,54.982572,607
Тетюшский могильник I,"Тетюши. г. Расположен в 0,5 км к С от г. на мысах коренной террасы Волги. Содержит погребения разных эпох и культур. В 1969, 1970, 1980 гг. вскрыто 120 погребений позднеприказанского и раннеананьинского времени, содержащих большое количество разнообразного материала.",4,25,,4,48.840878,54.961603,608
Тетюшский могильник I,"Тетюши. г. Расположен в 0,5 км к С от г. на мысах коренной террасы Волги. Содержит погребения разных эпох и культур. В 1969, 1970, 1980 гг. вскрыто 120 погребений позднеприказанского и раннеананьинского времени, содержащих большое количество разнообразного материала.",5,36,,4,48.840878,54.961603,609
Тетюшский могильник II,"Тетюши, г. На месте Тетюшского I могильника в 1969 и 1980 гг. среди погребений различных эпох исследовано 5 азелинских захоронений, часть которых сопровождалась богатыми наборами вещей.",3,100000000000008,,4,48.842339,54.961703,610
Тетюшский могильник III,"Тетюши, г. На месте. Тетюшского I и II могильников в 1949. 1969, 1970, 1980 гг. изучено более 140 раннеболгарских языческих и раннемусульманских погребений IX — начала XI вв.",2,14,,4,48.841736,54.961308,611
Тетюшское городище I,"Тетюши, г. Расположено в северной части г. и застроено домами. На основании плана города конца XVII в. площадь его определяется в 9 700 м2. Форма была кругообразной. С трех сторон защищено крутыми обрывами, а с Ю — рвом. В 1949 г. выявлен культурный слой с тремя горизонтами: I—русский XVII—XX вв.; II—булгарский и именьковский; III — именьков-ский. Булгарский материал представлен фрагментами гончарной поливной керамики, бронзовой монетой Узбек-хана (1330—1340 гг.), кирпичом толщиной 4,5 см, обломками дымогарных глиняных труб, железными мотыжкой, рыболовным крючком, костями рыб и домашних животных. В 1882 г. здесь был найден камень с именем Исы 1319— 1320 гг.",2,18,,1,48.845189,54.942186,612
Тетюшское городище II,"Тетюши, г. Расположено на СВ окраине г. на мысу, образованном берегом Волги и оврагом, называемом «Вшивая горка». Подчетырехугольная, вытянутая с СЗ на ЮВ площадка городища (120х20—30 м) ограждена с напольной стороны шишкообразным валом и заплывшим рвом. Выявлен мощный (около 70 см) культурный слой с находками именьковской и гончарной булгарской керамики.",2,18,,1,48.845336,54.943353,613
Тетюшское местонахождение I,"Тетюши, г. В 0,8 км к С от г. найден железный серп.",2,18,,3,48.835842,54.966619,614
Тетюшское местонахождение II,"Тетюши, г. В 400 м к С от г. в 1949 г. в обнажении берега на глубине 1,5 м обнаружено кремневое тесло.",8,100000000000011,,3,48.836014,54.963367,615
Тетюшское надгробие,"Тетюши, г. Из г. известно надгробие, обследованное Н. Ф. Катановым в 1895 г. и С. Е. Маловым в 1905 г.",2,18,,12,48.834142,54.935981,616
Тетюшское селище I,"Тетюши, г. Расположено в 500 м к С от г. на высокой террасе, изрезанной оврагами. Выявлен слой толщиной до 1—1,5 м, имеющий протяженность 200—300 м. Материал селища состоит из именьковской и гончарной булгарской керамики..",2,18,,2,48.841272,54.962228,617
Тиньгашсккие находки,"Тиньгаши, с. В коллекции В. И. Заусайлова из с. есть бронзовый нож с двулезвийным листовидным клинком с перекрестьем, перехватом и ромбической пяткой черенка, характерный для сейминского хронологического горизонта.",5,100000000000011,,3,48.203156,54.939025,618
Тиньгашское местонахождение,"Тиньгаши, с. В 1,5 км к В от с.. на площади 60Х60 м собраны фрагменты гончарной посуды. Культурный слой не прослеживается.",2,11,,3,48.234414,54.937931,619
Турминские находки I,"Турминское, д. Из д. в коллекции В. И. Заусайлова имеются каменные четыре сверленых топора, пест и два молота с желобчатым перехватом.",5,27,,3,47.879144,55.344475,620
Турминские находки II,"Турминское, д. Из д. происходят и в той же коллекции находятся бронзовые наконечник копья с широкими прорезями и кельт-тесло с лобным ушком .",5,100000000000011,,3,47.879164,55.344428,621
Турминское поселение I,"Турминское, д. Апастовского р-на, пр. б. р. Кубня. В 1,5 км к ЮЗ от д. на краю надлуговой террасы на площади ' 30х50 м собрана срубная керамика.",5,43,,2,47.862267,55.329936,622
Турминское поселение II,"Турминское, д. В 1 км к СВ от I поселения на площади 50Х100 м собрана срубная керамика.",5,43,,2,47.871067,55.337031,623
Тутаевские находки,"Тутаево, с. Из с. в коллекции В. И. Заусайлова хранится кельт одноушковый, шестигранный в сечении, с четко выраженной прямоугольной фаской, зауженным лезвием и орнаментом из вписанных треугольников.",5,100000000000011,,3,48.132058,55.182,624
Тутаевское поселение,"Тутаево, с. Апастовского р-на, л. б. р. Була. В 1 км к 3 от села на площади 100Х60 м собрана керамика, глиняное пряслице.",5,36,,2,48.112231,55.181433,625
Тюбяк-Черкинские находки,"Тюбяк-Черки, с. Апастовского р-на, р. Табарка. Из с. в коллекции В. И. Заусайлова имеются кремневые долото, нож, наконечник копья вытянуто-листовидной формы из кварцита, диоритовые шаровидная булава со втулкой, два обломка подцилиндрических пестов, молот-пест подпрямоугольной формы с желобчатым перехватом; медное кованое тесло со сквозной и несомкнутой втулкой.",8,100000000000011,,3,48.442311,55.120667,626
Убейские находки,"Убей, с. Из с. в коллекции В. И. Заусайлова имеются каменные сверленый короткообушковый топор и клиновидный топорик.",5,27,,3,47.765225,54.787133,627
Улановские находки I,"Уланово, д. Из д. в коллекции В. И. Заусайлова имеются каменные 2 клиновидных топорика с линзовидным сечением, долото с желобчатым выемом, два тесла, нож на пластине, наконечник стрелы, молот-пест с желобчатым перехватом. В коллекциях ГИМ содержатся два тесла, нож клиновидной формы и молот-пест с желобчатым перехватом.",8,100000000000011,,3,48.700114,55.554864,628
Улановские находки II,"Уланово, д. В коллекции В. И. Заусайлова имеется бронзовый двулезвийный нож с перекрестьем, перехватом и ромбической пяткой черенка .",5,100000000000011,,3,48.699986,55.554889,629
Улановское местонахождение,"В 1 км к Ю от селища и в 2,5 км к ЮЗ от д. на надлуговой террасе обнаружено несколько фрагментов булгарской керамики. ",2,15,,3,48.731142,55.550206,630
Улановское селище,"Уланово, д. Верхнеуслонского р-на, пр. б. р. Сулица. Расположено в 2 км к В от д. у подножия коренной террасы на пашне. На площади 160х110 м и в культурном слое (10—28 см) в 1960 г. собраны фрагменты гончарной и лепной керамики, характерные для культуры Волжской Булгарии золотоордынской поры.",2,18,,2,48.730586,55.558597,631
Ульянковские находки I,"Ульянково, с. Апастовского р-на, р. Бирля. Из с. в коллекции В. И. Заусайлова имеются каменные наконечник дротика, 2 целых и обломок тесла и крупная полировальная плита из песчаника .",8,100000000000011,,3,48.066817,55.416722,632
Ульянковские находки II,"Ульянково, с. Апастовского р-на, р. Бирля. В коллекции В. И. Заусайлова из с. имеется железный топор.",2,15,,3,48.067333,55.414769,633
Ундорские находки,"Бессоново, с. Против Бессоновской пристани на косе большого Ундорского острова, ныне затопленного Куйбышевским водохранилищем, в 1951 г. М.З.Паничкиной собраны кости четвертичных животных (мамонт, лошадь, носорог и т.д.), некоторые из них – со следами обработки человеком, и несколько отщепов и нуклеус с признаками мустьерской техники.",7,Мустье,,3,48.498981,54.629169,634
Уразлинское городище,"Уразлино, с. Камско-Устьинского р-на, л. б. р. Амгамка. Расположено в 1 км к В от с. Местное название «Кала-тау» («Город-гора»). Форма — четырехугольная. Площадь — 24 000 м2. Линия укреплений частично сохранилась по трем, кроме южной, сторонам (высота валов—1 м, глубина рва—2 м). С южной стороны городище размывается. Выявлен культурный слой мощностью в 18—35 см. Материал — фрагменты гончарной керамики, куски шлака, кости животных.",2,18,,1,49.203211,55.177675,635
Урюмский клад монет,Урюм. Из с. происходит клад джучидских монет.,2,18,,8,48.758161,54.772611,636
Урюмское кладбище,"Урюм, с. Тетюшского р-на, пр. б. р. Кильна. Расположено в 2 км к ЮВ от с.",2,18,,4,48.790847,54.759689,637
Утяковские находки,"Утяково (Богородское), д. Зеленодольского р-на, л. б. Свияги. Из д. в коллекции В. И. Заусайлова имеются каменные тесло, долотце с желобчатой выемкой и заготовка крупного тесла.",8,100000000000011,,3,48.4496,55.5617,638
Федяевские находки I,"Федяево, д. Верхнеуслонского р-на, р. Анчигирка, л. пр. р. Сулица. Из д. в коллекции В. И. Заусайлова имеются каменные долото и 2 тесла.",8,100000000000011,,3,48.626875,55.548558,639
Федяевские находки II,"Федяевка, д. Из д. в коллекции В. И. Заусайлова содержится медный двулезвийный нож с листовидным клинком и подтреугольно-трапециевидным черенком.",5,100000000000011,,3,48.626597,55.548497,640
Харинские находки,"Харино, д. Верхнеуслонского р-на, р. Анчигирка. Из д. в коллекции В. И. Заусайлова имеются каменные клиновидный топор, два тесла, четыре наконечника стрел, два ножа, две крупные пластины, точильный камень, пест-отбойник и кусок белого кремня . В коллекции ГМТР отсюда же имеются мотыгообразное тесло и симметричное тесло с округлым лезвием.",8,100000000000011,,3,48.566944,55.543053,641
Ходяшевские находки,"Ходяшево, с. Зеленодольского р-на, л. берег Свияги.  Из с. известны находки каменных орудий: шлифованного долота, скребка, заготовки наконечника стрелы и нескольких ножевидных пластик с краевой ретушью.",8,100000000000011,,3,48.480989,55.724067,642
Хозесановские находки,"Хозесаново, с. Из с. происходит каменный топор и обломок нуклеуса.",5,27,,3,47.835486,55.367292,643
